Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,6,3,2,851.0,820,1011.0,940,WN,2007,N784SW,80.0,80.0,66.0,31.0,31.0,OMA,MDW,423,5.0,9.0,0,,0,0.0,0.0,0.0,0.0,31.0
2008,1,16,3,839.0,839,1045.0,1035,UA,301,N503UA,246.0,236.0,214.0,10.0,0.0,IAD,DEN,1452,5.0,27.0,0,,0,,,,,
2008,12,3,3,825.0,825,942.0,955,WN,258,N669SW,77.0,90.0,64.0,-13.0,0.0,MHT,PHL,290,6.0,7.0,0,,0,,,,,
2008,9,4,4,2210.0,1914,2239.0,1956,NW,1791,N767NC,29.0,42.0,11.0,163.0,176.0,DTW,FNT,56,3.0,15.0,0,,0,163.0,0.0,0.0,0.0,0.0
2008,3,7,5,655.0,635,902.0,907,UA,642,N349UA,127.0,152.0,110.0,-5.0,20.0,MSY,ORD,837,9.0,8.0,0,,0,,,,,
2008,5,10,6,1711.0,1715,1830.0,1843,DL,1448,N973DL,79.0,88.0,61.0,-13.0,-4.0,ATL,CVG,373,6.0,12.0,0,,0,,,,,
2008,3,31,1,937.0,935,1030.0,1025,WN,26,N313SW,53.0,50.0,38.0,5.0,2.0,JAX,TPA,180,4.0,11.0,0,,0,,,,,
2008,12,21,7,,2227,,36,UA,62,,,129.0,,,,SFO,SEA,679,,,1,B,0,,,,,
2008,9,20,6,1206.0,1210,1550.0,1600,AA,852,N590AA,164.0,170.0,147.0,-10.0,-4.0,DFW,DCA,1192,4.0,13.0,0,,0,,,,,
2008,11,20,4,1014.0,1015,1211.0,1225,WN,2526,N550WN,297.0,310.0,284.0,-14.0,-1.0,MCO,LAS,2039,3.0,10.0,0,,0,,,,,
2008,7,14,1,1047.0,1055,1313.0,1325,MQ,3802,N846AE,146.0,150.0,122.0,-12.0,-8.0,MKE,DFW,853,13.0,11.0,0,,0,,,,,
2008,8,1,5,1855.0,1855,2132.0,2101,US,1499,N193UW,157.0,126.0,83.0,31.0,0.0,LGA,CLT,544,5.0,69.0,0,,0,0.0,0.0,31.0,0.0,0.0
2008,3,25,2,1715.0,1658,2015.0,2015,UA,1158,N816UA,120.0,137.0,107.0,0.0,17.0,SMF,DEN,910,4.0,9.0,0,,0,,,,,
2008,2,12,2,1509.0,1515,1735.0,1820,WN,3925,N767SW,266.0,305.0,255.0,-45.0,-6.0,BNA,OAK,1959,4.0,7.0,0,,0,,,,,
2008,8,11,1,1850.0,1855,2000.0,2004,9E,2937,87459E,70.0,69.0,31.0,-4.0,-5.0,SBN,DTW,157,25.0,14.0,0,,0,,,,,
2008,11,14,5,1239.0,1125,1525.0,1321,DL,733,N692DL,166.0,116.0,120.0,124.0,74.0,BWI,ATL,576,10.0,36.0,0,,0,9.0,0.0,50.0,0.0,65.0
2008,4,14,1,1002.0,1005,1115.0,1130,WN,2631,N909WN,133.0,145.0,119.0,-15.0,-3.0,MHT,MDW,838,6.0,8.0,0,,0,,,,,
2008,1,31,4,1552.0,1430,,1530,WN,33,N347SW,,60.0,,,82.0,DAL,HOU,239,,24.0,0,,1,,,,,
2008,12,3,3,1431.0,1425,1945.0,1935,CO,594,N37298,194.0,190.0,173.0,10.0,6.0,LAX,IAH,1379,7.0,14.0,0,,0,,,,,
2008,6,2,1,1022.0,1030,1214.0,1224,XE,543,N19554,112.0,114.0,100.0,-10.0,-8.0,MCI,MSY,690,4.0,8.0,0,,0,,,,,
2008,6,15,7,1623.0,1355,1859.0,1615,AA,2352,N4XHAA,156.0,140.0,118.0,164.0,148.0,DFW,ORD,802,4.0,34.0,0,,0,14.0,0.0,16.0,0.0,134.0
2008,12,26,5,845.0,735,1115.0,1000,OH,6616,N487CA,90.0,85.0,46.0,75.0,70.0,ORD,CVG,264,3.0,41.0,0,,0,0.0,70.0,5.0,0.0,0.0
2008,4,19,6,605.0,610,717.0,740,WN,3219,N459WN,72.0,90.0,60.0,-23.0,-5.0,LAS,SJC,386,3.0,9.0,0,,0,,,,,
2008,2,5,2,,1830,,1947,DL,1931,N911DE,,77.0,,,,BOS,LGA,185,,,1,C,0,,,,,
2008,4,9,3,714.0,712,958.0,955,F9,854,N943FR,104.0,103.0,82.0,3.0,2.0,PHX,DEN,602,7.0,15.0,0,,0,,,,,
2008,12,20,6,609.0,610,735.0,716,UA,705,N585UA,146.0,126.0,116.0,19.0,-1.0,IAD,ORD,589,10.0,20.0,0,,0,0.0,0.0,19.0,0.0,0.0
2008,3,30,7,1907.0,1805,2022.0,1927,OO,6519,N943SW,75.0,82.0,52.0,55.0,62.0,SJC,LAX,308,9.0,14.0,0,,0,0.0,0.0,0.0,0.0,55.0
2008,4,24,4,928.0,930,1146.0,1156,FL,231,N992AT,138.0,146.0,135.0,-10.0,-2.0,ATL,SWF,784,3.0,0.0,0,,0,,,,,
2008,11,4,2,956.0,1000,1248.0,1252,OO,4892,N869AS,112.0,112.0,92.0,-4.0,-4.0,SJC,SLC,585,7.0,13.0,0,,0,,,,,
2008,1,8,2,1040.0,1050,1221.0,1234,XE,2889,N16951,101.0,104.0,79.0,-13.0,-10.0,CMH,EWR,462,13.0,9.0,0,,0,,,,,
2008,7,16,3,702.0,710,827.0,843,AS,421,N623AS,85.0,93.0,71.0,-16.0,-8.0,OAK,PDX,543,2.0,12.0,0,,0,,,,,
2008,8,9,6,1721.0,1716,1840.0,1846,FL,98,N964AT,79.0,90.0,57.0,-6.0,5.0,ATL,RDU,356,8.0,14.0,0,,0,,,,,
2008,4,20,7,1901.0,1850,2018.0,2010,WN,58,N751SW,137.0,140.0,124.0,8.0,11.0,TPA,HOU,781,6.0,7.0,0,,0,,,,,
2008,2,1,5,1053.0,908,1136.0,959,OO,5432,N237SW,43.0,51.0,29.0,97.0,105.0,BFL,LAX,109,5.0,9.0,0,,0,0.0,0.0,0.0,0.0,97.0
2008,2,2,6,1114.0,1115,1409.0,1414,DL,1482,N941DL,175.0,179.0,143.0,-5.0,-1.0,FLL,LGA,1076,11.0,21.0,0,,0,,,,,
2008,6,19,4,2048.0,2050,2234.0,2245,DL,873,N961DL,106.0,115.0,79.0,-11.0,-2.0,ATL,FLL,581,2.0,25.0,0,,0,,,,,
2008,7,9,3,1829.0,1836,1919.0,1929,F9,773,N927FR,110.0,113.0,90.0,-10.0,-7.0,DEN,LAS,629,9.0,11.0,0,,0,,,,,
2008,2,9,6,806.0,815,1015.0,1019,YV,7388,N75987,129.0,124.0,104.0,-4.0,-9.0,IAD,JAX,631,4.0,21.0,0,,0,,,,,
2008,6,3,2,902.0,850,1453.0,1445,WN,467,N664WN,231.0,235.0,209.0,8.0,12.0,SEA,MDW,1733,7.0,15.0,0,,0,,,,,
2008,3,5,3,1412.0,1345,1544.0,1525,9E,5675,84239E,92.0,100.0,55.0,19.0,27.0,MCI,MSP,393,27.0,10.0,0,,0,0.0,0.0,0.0,0.0,19.0
2008,7,21,1,925.0,925,1046.0,1101,NW,217,N585NW,201.0,216.0,183.0,-15.0,0.0,MSP,PDX,1426,5.0,13.0,0,,0,,,,,
2008,4,6,7,1631.0,1625,1834.0,1833,EV,4400,N874AS,63.0,68.0,45.0,1.0,6.0,BNA,CVG,230,7.0,11.0,0,,0,,,,,
2008,9,6,6,1245.0,1245,1621.0,1622,CO,1850,N24702,156.0,157.0,136.0,-1.0,0.0,IAH,RDU,1043,8.0,12.0,0,,0,,,,,
2008,3,29,6,1853.0,1845,2016.0,2015,US,34,N809AW,83.0,90.0,58.0,1.0,8.0,PHX,LAX,370,9.0,16.0,0,,0,,,,,
2008,11,5,3,1414.0,1421,1548.0,1625,NW,531,N314US,94.0,124.0,72.0,-37.0,-7.0,LGA,DTW,501,7.0,15.0,0,,0,,,,,
2008,11,15,6,1843.0,1842,1936.0,1933,EV,5267,N922EV,113.0,111.0,90.0,3.0,1.0,ATL,XNA,589,6.0,17.0,0,,0,,,,,
2008,9,25,4,744.0,702,957.0,944,UA,961,N816UA,313.0,342.0,292.0,13.0,42.0,BWI,LAX,2329,7.0,14.0,0,,0,,,,,
2008,10,15,3,810.0,800,912.0,900,WN,5,N675AA,62.0,60.0,47.0,12.0,10.0,DAL,HOU,239,5.0,10.0,0,,0,,,,,
2008,7,28,1,831.0,830,1047.0,959,OO,6137,N913SW,196.0,149.0,121.0,48.0,1.0,HPN,ORD,738,8.0,67.0,0,,0,1.0,0.0,47.0,0.0,0.0
2008,3,31,1,1321.0,1210,1924.0,1825,WN,299,N762SW,243.0,255.0,228.0,59.0,71.0,SEA,BNA,1977,7.0,8.0,0,,0,48.0,0.0,0.0,0.0,11.0
2008,7,27,7,1713.0,1716,1905.0,1900,NW,150,N371NB,232.0,224.0,203.0,5.0,-3.0,MSP,SNA,1522,10.0,19.0,0,,0,,,,,
2008,12,13,6,1930.0,1930,2000.0,2001,OH,6453,N676CA,90.0,91.0,60.0,-1.0,0.0,CVG,ORD,264,18.0,12.0,0,,0,,,,,
2008,6,27,5,1937.0,1730,2124.0,1900,WN,2431,N636WN,107.0,90.0,70.0,144.0,127.0,MHT,BWI,377,27.0,10.0,0,,0,0.0,125.0,17.0,0.0,2.0
2008,4,2,3,2234.0,2240,2343.0,2332,OO,5517,N227SW,69.0,52.0,33.0,11.0,-6.0,LAX,IYK,123,4.0,32.0,0,,0,,,,,
2008,12,5,5,806.0,750,1029.0,1020,AA,1743,N3AEAA,203.0,210.0,185.0,9.0,16.0,IAD,DFW,1172,6.0,12.0,0,,0,,,,,
2008,8,15,5,1113.0,1115,1216.0,1228,XE,103,N11192,123.0,133.0,109.0,-12.0,-2.0,COS,ONT,789,5.0,9.0,0,,0,,,,,
2008,3,21,5,2005.0,2005,2040.0,2042,HA,596,N477HA,35.0,37.0,21.0,-2.0,0.0,HNL,OGG,100,8.0,6.0,0,,0,,,,,
2008,12,26,5,747.0,750,1050.0,1105,US,540,N316AW,123.0,135.0,104.0,-15.0,-3.0,PHX,DFW,868,10.0,9.0,0,,0,,,,,
2008,7,2,3,2147.0,2150,2256.0,2305,WN,1944,N496WN,69.0,75.0,60.0,-9.0,-3.0,ONT,SMF,389,4.0,5.0,0,,0,,,,,
2008,10,19,7,1304.0,1310,1456.0,1507,XE,2476,N13992,112.0,117.0,88.0,-11.0,-6.0,EWR,CVG,569,5.0,19.0,0,,0,,,,,
2008,10,1,3,1000.0,954,1157.0,1158,US,365,N154AW,117.0,124.0,94.0,-1.0,6.0,PHX,SMF,647,5.0,18.0,0,,0,,,,,
2008,5,30,5,2012.0,2015,2153.0,2205,WN,1499,N213WN,101.0,110.0,91.0,-12.0,-3.0,OAK,GEG,723,4.0,6.0,0,,0,,,,,
2008,1,11,5,1051.0,1055,1237.0,1245,AA,348,N510AA,106.0,110.0,84.0,-8.0,-4.0,OMA,DFW,583,11.0,11.0,0,,0,,,,,
2008,3,14,5,2018.0,1800,2312.0,2115,UA,836,N578UA,114.0,135.0,93.0,117.0,138.0,ORD,LGA,733,6.0,15.0,0,,0,0.0,0.0,0.0,0.0,117.0
2008,2,7,4,1055.0,1100,,1318,YV,2950,N991HA,,138.0,,,-5.0,PHX,ASE,491,,17.0,0,,1,,,,,
2008,11,28,5,1547.0,1555,1825.0,1844,US,1614,N763US,98.0,109.0,82.0,-19.0,-8.0,ORD,CLT,599,4.0,12.0,0,,0,,,,,
2008,12,18,4,1429.0,1430,1615.0,1553,YV,7142,N27173,106.0,83.0,66.0,22.0,-1.0,GSP,IAD,383,5.0,35.0,0,,0,0.0,0.0,22.0,0.0,0.0
2008,9,5,5,557.0,600,719.0,720,WN,889,N247WN,82.0,80.0,62.0,-1.0,-3.0,MDW,BNA,395,8.0,12.0,0,,0,,,,,
2008,10,12,7,1322.0,1320,1412.0,1415,WN,1396,N342SW,50.0,55.0,40.0,-3.0,2.0,TUL,DAL,237,4.0,6.0,0,,0,,,,,
2008,9,14,7,956.0,955,1241.0,1240,MQ,4094,N621AE,105.0,105.0,79.0,1.0,1.0,ORD,SYR,607,4.0,22.0,0,,0,,,,,
2008,11,9,7,1410.0,1409,1751.0,1800,UA,83,N665UA,341.0,351.0,322.0,-9.0,1.0,LAX,HNL,2556,3.0,16.0,0,,0,,,,,
2008,1,28,1,1121.0,1125,1223.0,1227,XE,2457,N16927,62.0,62.0,45.0,-4.0,-4.0,CLE,ROC,245,7.0,10.0,0,,0,,,,,
2008,12,3,3,1919.0,1855,2027.0,2015,AA,1798,N523AA,68.0,80.0,50.0,12.0,24.0,LAX,SFO,337,3.0,15.0,0,,0,,,,,
2008,6,15,7,1224.0,958,1424.0,1216,UA,109,N501UA,240.0,258.0,218.0,128.0,146.0,ORD,LAX,1745,4.0,18.0,0,,0,18.0,0.0,0.0,0.0,110.0
2008,4,24,4,631.0,635,831.0,835,WN,427,N510SW,120.0,120.0,109.0,-4.0,-4.0,PHX,SJC,621,2.0,9.0,0,,0,,,,,
2008,7,25,5,653.0,700,1436.0,1433,FL,612,N167AT,283.0,273.0,244.0,3.0,-7.0,SAN,ATL,1891,10.0,29.0,0,,0,,,,,
2008,6,3,2,1357.0,1345,1630.0,1555,AA,1275,N4YBAA,213.0,190.0,178.0,35.0,12.0,BWI,DFW,1217,8.0,27.0,0,,0,0.0,0.0,23.0,0.0,12.0
2008,7,18,5,608.0,610,1120.0,1125,WN,1960,N693SW,192.0,195.0,176.0,-5.0,-2.0,LAX,MCI,1363,3.0,13.0,0,,0,,,,,
2008,4,4,5,1522.0,1520,1719.0,1724,US,605,N633AW,237.0,244.0,209.0,-5.0,2.0,ORD,LAS,1515,3.0,25.0,0,,0,,,,,
2008,11,8,6,1154.0,1155,1504.0,1512,OO,6416,N946SW,130.0,137.0,110.0,-8.0,-1.0,SFO,ABQ,896,5.0,15.0,0,,0,,,,,
2008,3,20,4,741.0,715,949.0,830,WN,217,N637SW,128.0,75.0,76.0,79.0,26.0,PVD,BWI,328,5.0,47.0,0,,0,0.0,0.0,79.0,0.0,0.0
2008,6,4,3,1649.0,1646,1828.0,1822,OO,3866,N459SW,99.0,96.0,78.0,6.0,3.0,SLC,ABQ,493,8.0,13.0,0,,0,,,,,
2008,7,5,6,625.0,625,1228.0,1235,AA,1722,N442AA,243.0,250.0,218.0,-7.0,0.0,SAN,ORD,1723,5.0,20.0,0,,0,,,,,
2008,11,14,5,1124.0,1125,1609.0,1615,AA,556,N521AA,165.0,170.0,148.0,-6.0,-1.0,ONT,DFW,1189,9.0,8.0,0,,0,,,,,
2008,4,23,3,1821.0,1825,2035.0,2050,AA,605,N5CAAA,134.0,145.0,116.0,-15.0,-4.0,FLL,SJU,1046,8.0,10.0,0,,0,,,,,
2008,2,23,6,1730.0,1655,1836.0,1758,YV,7270,N650ML,66.0,63.0,37.0,38.0,35.0,IAD,ROA,177,4.0,25.0,0,,0,38.0,0.0,0.0,0.0,0.0
2008,4,16,3,2241.0,1945,17.0,2125,AA,1102,N511AA,96.0,100.0,71.0,172.0,176.0,DFW,STL,551,5.0,20.0,0,,0,149.0,0.0,0.0,0.0,23.0
2008,6,5,4,1026.0,1025,1110.0,1035,AA,1145,N410AA,104.0,70.0,47.0,35.0,1.0,DTW,ORD,235,9.0,48.0,0,,0,0.0,0.0,35.0,0.0,0.0
2008,3,30,7,1620.0,1510,1744.0,1639,UA,887,N928UA,84.0,89.0,68.0,65.0,70.0,ORD,OMA,416,3.0,13.0,0,,0,25.0,0.0,0.0,0.0,40.0
2008,5,1,4,2105.0,2110,2225.0,2225,UA,1469,N474UA,140.0,135.0,121.0,0.0,-5.0,DEN,RNO,804,5.0,14.0,0,,0,,,,,
2008,8,12,2,1748.0,1750,1835.0,1845,MQ,3259,N232AE,47.0,55.0,29.0,-10.0,-2.0,DFW,SPS,113,5.0,13.0,0,,0,,,,,
2008,5,26,1,1018.0,1018,1401.0,1413,CO,788,N77303,163.0,175.0,144.0,-12.0,0.0,IAH,DTW,1076,9.0,10.0,0,,0,,,,,
2008,7,3,4,1501.0,1505,1703.0,1722,XE,2278,N11535,122.0,137.0,106.0,-19.0,-4.0,IAH,OMA,781,4.0,12.0,0,,0,,,,,
2008,3,27,4,726.0,731,719.0,729,UA,203,N326UA,53.0,58.0,39.0,-10.0,-5.0,GRR,ORD,137,5.0,9.0,0,,0,,,,,
2008,1,14,1,2038.0,2045,2311.0,2325,WN,3314,N210WN,93.0,100.0,77.0,-14.0,-7.0,OAK,SLC,588,4.0,12.0,0,,0,,,,,
2008,1,16,3,826.0,830,1035.0,1040,WN,1210,N385SW,69.0,70.0,47.0,-5.0,-4.0,SAN,PHX,304,5.0,17.0,0,,0,,,,,
2008,9,1,1,2212.0,2215,5.0,13,US,1577,N445US,113.0,118.0,89.0,-8.0,-3.0,CLT,MIA,650,4.0,20.0,0,,0,,,,,
2008,3,17,1,1055.0,1033,1115.0,1112,US,5,N634AW,80.0,99.0,65.0,3.0,22.0,SLC,PHX,507,3.0,12.0,0,,0,,,,,
2008,3,4,2,658.0,700,830.0,829,US,1288,N438US,92.0,89.0,74.0,1.0,-2.0,PIT,LGA,335,6.0,12.0,0,,0,,,,,
2008,2,6,3,710.0,710,817.0,820,WN,1387,N387SW,67.0,70.0,56.0,-3.0,0.0,MSY,HOU,303,3.0,8.0,0,,0,,,,,
2008,7,28,1,1924.0,1937,2047.0,2110,OO,6531,N986SW,143.0,153.0,128.0,-23.0,-13.0,HPN,ORD,738,6.0,9.0,0,,0,,,,,
2008,3,16,7,1930.0,1825,2222.0,2110,B6,534,N605JB,172.0,165.0,139.0,72.0,65.0,TPA,EWR,998,13.0,20.0,0,,0,0.0,0.0,72.0,0.0,0.0
2008,2,8,5,1840.0,1842,1955.0,1953,OO,1975,N806SK,195.0,191.0,171.0,2.0,-2.0,ATL,COS,1185,5.0,19.0,0,,0,,,,,
2008,4,28,1,759.0,800,1121.0,1133,9E,4749,85069E,142.0,153.0,120.0,-12.0,-1.0,HLN,MSP,913,10.0,12.0,0,,0,,,,,
2008,7,2,3,1814.0,1810,2056.0,2105,WN,1160,N649SW,162.0,175.0,136.0,-9.0,4.0,PHL,TPA,920,4.0,22.0,0,,0,,,,,
2008,4,15,2,,2123,,2359,UA,1158,,,96.0,,,,DEN,MCI,533,,,1,A,0,,,,,
2008,5,9,5,940.0,940,1113.0,1110,DL,1130,N603DL,93.0,90.0,72.0,3.0,0.0,TPA,ATL,406,6.0,15.0,0,,0,,,,,
2008,1,1,2,1056.0,1100,1204.0,1203,MQ,3201,N304AE,68.0,63.0,40.0,1.0,-4.0,DFW,LAW,140,6.0,22.0,0,,0,,,,,
2008,12,29,1,2101.0,2105,2205.0,2214,OO,4682,N452SW,124.0,129.0,100.0,-9.0,-4.0,SLC,EUG,619,4.0,20.0,0,,0,,,,,
2008,5,4,7,928.0,934,1124.0,1130,EV,4318,N902EV,116.0,116.0,87.0,-6.0,-6.0,ATL,MDT,619,4.0,25.0,0,,0,,,,,
2008,4,22,2,839.0,845,1218.0,1220,MQ,3727,N935AE,159.0,155.0,145.0,-2.0,-6.0,DFW,GSO,999,2.0,12.0,0,,0,,,,,
2008,3,25,2,1225.0,1210,1545.0,1536,US,997,N723UW,140.0,146.0,118.0,9.0,15.0,DFW,CLT,936,4.0,18.0,0,,0,,,,,
2008,8,19,2,1439.0,1440,1545.0,1559,YV,7253,N503MJ,66.0,79.0,52.0,-14.0,-1.0,IAD,BDL,326,3.0,11.0,0,,0,,,,,
2008,11,3,1,1659.0,1535,2013.0,1850,WN,2381,N901WN,134.0,135.0,119.0,83.0,84.0,DEN,MDW,895,5.0,10.0,0,,0,2.0,0.0,0.0,0.0,81.0
2008,10,22,3,1619.0,1620,1902.0,1906,US,1528,N527AU,103.0,106.0,90.0,-4.0,-1.0,STL,CLT,575,4.0,9.0,0,,0,,,,,
2008,6,24,2,1553.0,1600,1717.0,1736,US,2041,N755US,84.0,96.0,63.0,-19.0,-7.0,BOS,DCA,399,3.0,18.0,0,,0,,,,,
2008,3,8,6,1350.0,1310,1438.0,1407,YV,7088,N75995,48.0,57.0,31.0,31.0,40.0,ORD,GRB,174,3.0,14.0,0,,0,0.0,0.0,0.0,0.0,31.0
2008,12,11,4,807.0,812,1116.0,1115,UA,1606,N438UA,129.0,123.0,87.0,1.0,-5.0,LAS,DEN,629,27.0,15.0,0,,0,,,,,
2008,11,16,7,1149.0,1115,1235.0,1212,EV,5181,N919EV,46.0,57.0,30.0,23.0,34.0,GSP,ATL,153,8.0,8.0,0,,0,0.0,0.0,0.0,0.0,23.0
2008,10,23,4,1432.0,1434,1514.0,1521,OO,5429,N292UX,42.0,47.0,28.0,-7.0,-2.0,LAX,BFL,109,2.0,12.0,0,,0,,,,,
2008,1,28,1,2038.0,2031,2137.0,2134,OO,6511,N925SW,59.0,63.0,39.0,3.0,7.0,LAX,FAT,209,6.0,14.0,0,,0,,,,,
2008,8,23,6,2005.0,2005,2131.0,2128,US,962,N947UW,86.0,83.0,59.0,3.0,0.0,CLT,IAD,321,5.0,22.0,0,,0,,,,,
2008,3,3,1,1343.0,1250,1431.0,1350,AA,1063,N423AA,168.0,180.0,146.0,41.0,53.0,DFW,LAS,1055,7.0,15.0,0,,0,9.0,8.0,0.0,0.0,24.0
2008,4,12,6,1704.0,1705,1917.0,1925,EV,4584,N923EV,73.0,80.0,52.0,-8.0,-1.0,GPT,ATL,352,13.0,8.0,0,,0,,,,,
2008,7,10,4,651.0,700,831.0,839,FL,482,N983AT,160.0,159.0,138.0,-8.0,-9.0,BOS,MDW,861,6.0,16.0,0,,0,,,,,
2008,6,19,4,2327.0,2155,21.0,2305,WN,871,N497WN,54.0,70.0,41.0,76.0,92.0,PHX,LAS,256,4.0,9.0,0,,0,58.0,0.0,0.0,0.0,18.0
2008,3,5,3,1252.0,1200,1404.0,1328,EV,4807,N713EV,72.0,88.0,59.0,36.0,52.0,RDU,ATL,356,6.0,7.0,0,,0,36.0,0.0,0.0,0.0,0.0
2008,10,17,5,2100.0,2105,2153.0,2211,OH,6532,N435CA,53.0,66.0,35.0,-18.0,-5.0,CVG,AZO,225,3.0,15.0,0,,0,,,,,
2008,2,15,5,1848.0,1848,1908.0,1859,OO,6024,N936SW,80.0,71.0,44.0,9.0,0.0,FWA,ORD,157,9.0,27.0,0,,0,,,,,
2008,8,6,3,1503.0,1445,1524.0,1510,MQ,3705,N928AE,81.0,85.0,65.0,14.0,18.0,DFW,ROW,435,5.0,11.0,0,,0,,,,,
2008,3,19,3,2115.0,2120,2222.0,2248,YV,7105,N455YV,67.0,88.0,54.0,-26.0,-5.0,DEN,CPR,230,3.0,10.0,0,,0,,,,,
2008,8,1,5,710.0,710,843.0,835,YV,2618,N911FJ,93.0,85.0,60.0,8.0,0.0,TLH,CLT,386,16.0,17.0,0,,0,,,,,
2008,5,10,6,641.0,645,807.0,740,9E,5706,86599E,146.0,115.0,102.0,27.0,-4.0,CHS,MEM,589,5.0,39.0,0,,0,0.0,0.0,27.0,0.0,0.0
2008,5,24,6,1916.0,1900,2034.0,2020,WN,649,N675AA,78.0,80.0,67.0,14.0,16.0,DEN,SLC,391,2.0,9.0,0,,0,,,,,
2008,7,15,2,1653.0,1653,1810.0,1821,YV,2761,N909FJ,77.0,88.0,63.0,-11.0,0.0,PHX,BUR,369,3.0,11.0,0,,0,,,,,
2008,7,8,2,816.0,800,910.0,855,WN,8,N477WN,54.0,55.0,40.0,15.0,16.0,HOU,DAL,239,5.0,9.0,0,,0,15.0,0.0,0.0,0.0,0.0
2008,2,18,1,2122.0,2120,700.0,706,UA,42,N672UA,398.0,406.0,375.0,-6.0,2.0,HNL,DEN,3365,6.0,17.0,0,,0,,,,,
2008,3,3,1,840.0,840,949.0,955,WN,1221,N600WN,69.0,75.0,59.0,-6.0,0.0,OAK,ONT,361,4.0,6.0,0,,0,,,,,
2008,4,3,4,1049.0,1035,1809.0,1825,WN,1043,N295WN,260.0,290.0,229.0,-16.0,14.0,PHX,MHT,2279,4.0,27.0,0,,0,,,,,
2008,5,1,4,1916.0,1920,2221.0,2240,CO,1720,N23661,125.0,140.0,86.0,-19.0,-4.0,IAH,ATL,689,7.0,32.0,0,,0,,,,,
2008,3,22,6,708.0,720,1035.0,1048,FL,866,N272AT,207.0,208.0,186.0,-13.0,-12.0,BOS,RSW,1249,4.0,17.0,0,,0,,,,,
2008,3,13,4,1552.0,1545,1634.0,1622,OO,2736,N984CA,42.0,37.0,23.0,12.0,7.0,MKE,ATW,96,3.0,16.0,0,,0,,,,,
2008,6,5,4,554.0,600,718.0,737,UA,201,N327UA,84.0,97.0,70.0,-19.0,-6.0,BOS,IAD,413,4.0,10.0,0,,0,,,,,
2008,12,9,2,,2114,,2257,OO,6703,N726SK,,103.0,,,,ORD,MEM,491,,,1,C,0,,,,,
2008,4,18,5,1650.0,1655,2008.0,2015,MQ,4695,N713AE,138.0,140.0,123.0,-7.0,-5.0,MCI,RDU,904,3.0,12.0,0,,0,,,,,
2008,6,20,5,1258.0,1300,1647.0,1705,WN,1799,N334SW,169.0,185.0,158.0,-18.0,-2.0,SLC,MDW,1258,3.0,8.0,0,,0,,,,,
2008,11,9,7,921.0,930,1008.0,1025,OO,5407,N297SW,47.0,55.0,33.0,-17.0,-9.0,SAN,LAX,109,5.0,9.0,0,,0,,,,,
2008,12,21,7,711.0,650,818.0,740,F9,823,N945FR,127.0,110.0,103.0,38.0,21.0,MCI,DEN,533,6.0,18.0,0,,0,16.0,0.0,22.0,0.0,0.0
2008,6,8,7,857.0,852,1612.0,1631,US,59,N813AW,255.0,279.0,225.0,-19.0,5.0,PHX,IAD,1956,8.0,22.0,0,,0,,,,,
2008,12,8,1,854.0,900,1021.0,1035,WN,1751,N275WN,87.0,95.0,75.0,-14.0,-6.0,MHT,BWI,377,2.0,10.0,0,,0,,,,,
2008,9,1,1,1635.0,1635,1740.0,1738,YV,2625,N902FJ,125.0,123.0,95.0,2.0,0.0,CLT,STL,575,5.0,25.0,0,,0,,,,,
2008,8,27,3,1821.0,1825,1921.0,1930,WN,55,N256WN,60.0,65.0,48.0,-9.0,-4.0,LBB,DAL,293,4.0,8.0,0,,0,,,,,
2008,9,22,1,1303.0,1310,1438.0,1428,US,1177,N763US,95.0,78.0,59.0,10.0,-7.0,CLT,JAX,329,8.0,28.0,0,,0,,,,,
2008,9,9,2,1707.0,1635,1810.0,1735,MQ,3669,N931AE,63.0,60.0,48.0,35.0,32.0,DFW,SJT,228,2.0,13.0,0,,0,32.0,0.0,3.0,0.0,0.0
2008,5,28,3,1229.0,1235,1400.0,1412,DL,1514,N692DL,91.0,97.0,70.0,-12.0,-6.0,ATL,ORF,516,4.0,17.0,0,,0,,,,,
2008,12,30,2,2015.0,2019,2150.0,2146,EV,4923,N919EV,95.0,87.0,74.0,4.0,-4.0,ATL,CHO,457,4.0,17.0,0,,0,,,,,
2008,10,24,5,1040.0,1040,1216.0,1221,OH,6569,N642CA,96.0,101.0,75.0,-5.0,0.0,BWI,CVG,430,5.0,16.0,0,,0,,,,,
2008,5,13,2,2056.0,2105,2245.0,2257,XE,2445,N13988,109.0,112.0,61.0,-12.0,-9.0,EWR,RDU,416,7.0,41.0,0,,0,,,,,
2008,10,9,4,1451.0,1450,2155.0,2159,US,46,N902AW,244.0,249.0,225.0,-4.0,1.0,PHX,DCA,1979,5.0,14.0,0,,0,,,,,
2008,9,28,7,807.0,810,1045.0,1050,AA,1052,N455AA,98.0,100.0,75.0,-5.0,-3.0,ELP,DFW,551,15.0,8.0,0,,0,,,,,
